ID,138,415, 339+AC0-7485,1,1,17,225.2,116,38.28,173.4,88,14.74,145.8,99,6.56,11.7,4,3.16,0,0
SC,102,408, 368+AC0-3078,0,0,0,174.5,73,29.67,213.7,114,18.16,164.7,116,7.41,10.3,5,2.78,4,0
MO,76,510, 418+AC0-7055,0,0,0,129.7,84,22.05,177.5,80,15.09,228.9,87,10.3,7.5,3,2.03,5,1
NE,99,415, 386+AC0-9981,0,0,0,200,66,34,107.9,104,9.17,233.7,82,10.52,11.4,2,3.08,3,0
NC,83,510, 366+AC0-2541,0,1,36,95.9,87,16.3,261.6,105,22.24,228.6,109,10.29,13.3,4,3.59,0,0
ME,36,510, 335+AC0-3110,0,1,25,152.8,110,25.98,242.8,67,20.64,147.4,74,6.63,9.1,2,2.46,1,0
MI,70,510, 400+AC0-7809,0,0,0,129.9,102,22.08,208.7,133,17.74,231.4,93,10.41,14.3,3,3.86,1,0
AZ,109,415, 404+AC0-3106,1,0,0,268.4,85,45.63,150.6,131,12.8,297.9,84,13.41,9.7,8,2.62,2,1
AZ,100,415, 333+AC0-2337,0,0,0,188.5,152,32.05,148.3,115,12.61,179.8,88,8.09,15.2,5,4.1,2,0
HI,104,408, 353+AC0-6482,0,0,0,170.6,97,29,162.1,111,13.78,210.7,131,9.48,6.1,1,1.65,1,0
NJ,106,415, 397+AC0-8162,0,0,0,191.4,124,32.54,200.7,116,17.06,230.1,76,10.35,8.2,3,2.21,1,0
MS,84,510, 380+AC0-6722,0,0,0,75.3,96,12.8,179.9,113,15.29,193.8,134,8.72,12.3,1,3.32,1,0
MA,80,510, 329+AC0-2918,0,0,0,149.8,123,25.47,276.3,75,23.49,241.4,75,10.86,10.9,7,2.94,2,0
SC,100,510, 348+AC0-8022,0,0,0,115.9,87,19.7,111.3,56,9.46,170.2,77,7.66,7.1,4,1.92,1,0
MN,99,408, 388+AC0-4459,0,0,0,128.8,86,21.9,203.9,105,17.33,282.6,131,12.72,14.1,4,3.81,2,0
WV,50,510, 358+AC0-3114,0,0,0,131.7,108,22.39,216.5,103,18.4,196.1,126,8.82,11,5,2.97,1,0
MS,105,415, 343+AC0-9654,0,0,0,101.4,48,17.24,159.1,119,13.52,259.2,53,11.66,12.2,2,3.29,1,0
VA,113,415, 401+AC0-9909,0,1,23,149,104,25.33,235.8,67,20.04,201.8,76,9.08,9.5,5,2.57,4,0
MS,111,415, 404+AC0-9978,0,1,36,96.8,123,16.46,170.6,105,14.5,166,85,7.47,13.4,4,3.62,2,0
NM,161,408, 397+AC0-8011,0,0,0,107.5,121,18.28,256.4,46,21.79,247.2,131,11.12,12.6,3,3.4,2,0
TX,70,415, 341+AC0-8719,0,0,0,232.8,95,39.58,303.4,111,25.79,255.6,104,11.5,12.9,7,3.48,0,1
HI,97,415, 408+AC0-1242,0,1,43,121.1,105,20.59,260.2,115,22.12,222.4,100,10.01,8.3,5,2.24,3,0
WA,130,510, 406+AC0-7726,0,0,0,124.3,70,21.13,270.7,99,23.01,239.5,83,10.78,3.5,6,0.95,0,0
WI,92,415, 351+AC0-2773,0,0,0,157.7,101,26.81,298.6,100,25.38,216.9,99,9.76,13.8,3,3.73,1,0
CO,119,408, 368+AC0-6174,0,0,0,124.3,68,21.13,207.1,88,17.6,157.4,93,7.08,14.8,1,4,0,0
NV,115,415, 334+AC0-5029,0,0,0,286.4,125,48.69,205.7,74,17.48,191.4,141,8.61,6.9,6,1.86,1,1
RI,134,415, 413+AC0-1789,0,0,0,141.7,95,24.09,205.6,101,17.48,218.5,60,9.83,8.8,6,2.38,0,0
VA,127,408, 414+AC0-1246,0,1,25,173,91,29.41,245.8,64,20.89,300,99,13.5,4.8,3,1.3,0,0
NJ,80,415, 330+AC0-4978,0,0,0,268.7,120,45.68,301,147,25.59,167,140,7.52,5.8,1,1.57,2,1
ND,153,415, 386+AC0-1631,0,1,31,218.5,130,37.15,134.2,103,11.41,118.9,105,5.35,9.4,6,2.54,0,0
MN,85,415, 363+AC0-1208,0,0,0,255.3,114,43.4,194.6,83,16.54,276.6,78,12.45,3.7,5,1,3,0
HI,79,415, 334+AC0-5263,0,0,0,41.9,124,7.12,211,95,17.94,237.9,55,10.71,11.4,5,3.08,1,0
ND,35,415, 361+AC0-4137,0,0,0,260.8,87,44.34,258.1,78,21.94,131.3,123,5.91,5.8,2,1.57,1,0
WI,120,408, 374+AC0-8187,0,1,26,239.4,94,40.7,259.4,88,22.05,238,132,10.71,7.7,3,2.08,0,0
MN,68,510, 370+AC0-1525,0,0,0,226.7,94,38.54,168.4,129,14.31,188.7,117,8.49,10.2,1,2.75,0,0
DC,60,408, 355+AC0-3801,0,0,0,179.3,147,30.48,208.9,89,17.76,248.2,98,11.17,13.5,6,3.65,1,1
KS,120,510, 392+AC0-5605,0,0,0,158,110,26.86,197,103,16.75,154.9,132,6.97,10,5,2.7,1,0
MT,71,510, 363+AC0-1366,0,1,23,175.7,82,29.87,258.9,136,22.01,268.4,154,12.08,14.1,7,3.81,1,0
WV,124,415, 358+AC0-5274,0,0,0,157.4,107,26.76,167.8,112,14.26,188.8,102,8.5,8.8,3,2.38,3,0
ME,23,510, 376+AC0-9607,0,0,0,113.1,74,19.23,168.8,95,14.35,262.9,126,11.83,6.9,2,1.86,1,1
WY,225,415, 374+AC0-1213,0,0,0,182.7,142,31.06,246.5,63,20.95,218,103,9.81,8.8,2,2.38,1,0
NY,181,415, 421+AC0-8537,1,0,0,161.3,83,27.42,124.4,83,10.57,262,98,11.79,14.1,3,3.81,0,1
VT,63,415, 351+AC0-5576,0,0,0,142.5,92,24.23,208.3,102,17.71,228.9,120,10.3,7.5,2,2.03,2,0
NC,54,415, 407+AC0-7258,1,0,0,190.5,108,32.39,259.7,108,22.07,141.5,111,6.37,9.7,2,2.62,2,1
MO,80,408, 405+AC0-4420,1,1,15,159.3,110,27.08,170.6,120,14.5,141.2,82,6.35,11.9,5,3.21,1,0
NC,118,408, 340+AC0-2855,1,1,39,153.8,106,26.15,123.3,111,10.48,117.8,103,5.3,9.2,6,2.48,1,0
NJ,42,408, 342+AC0-8002,1,0,0,180.7,127,30.72,174.6,94,14.84,165.3,114,7.44,12,6,3.24,2,0
OH,134,408, 355+AC0-6826,0,0,0,202.7,105,34.46,224.9,90,19.12,253.9,108,11.43,12.1,7,3.27,0,0
TX,66,415, 402+AC0-3886,0,1,35,190.8,100,32.44,261.3,93,22.21,209.5,108,9.43,8.9,6,2.4,0,0
WA,66,415, 336+AC0-5900,0,0,0,205.1,102,34.87,232.7,109,19.78,259.9,95,11.7,9.2,6,2.48,2,0
TN,127,415, 339+AC0-7684,0,1,28,235.6,124,40.05,236.8,113,20.13,241.2,127,10.85,7.7,2,2.08,1,0
HI,146,510, 390+AC0-2433,0,0,0,189.3,77,32.18,155.9,128,13.25,186,83,8.37,7.4,3,2,0,0
WY,93,408, 360+AC0-7246,0,1,42,166.9,101,28.37,273.2,84,23.22,171,106,7.69,11.5,1,3.11,1,0
CT,77,415, 335+AC0-6508,0,0,0,245.2,87,41.68,254.1,83,21.6,239.4,91,10.77,7.5,4,2.03,0,1
NM,111,415, 348+AC0-6720,0,0,0,132.6,125,22.54,221.1,67,18.79,127.9,101,5.76,12.7,2,3.43,4,1
NJ,125,415, 406+AC0-6400,0,0,0,182.3,64,30.99,139.8,121,11.88,171.6,96,7.72,11.6,7,3.13,2,0
AL,115,510, 390+AC0-7370,0,1,14,192.3,86,32.69,88.7,90,7.54,229.4,120,10.32,10.5,3,2.84,2,0
MN,115,510, 390+AC0-5055,1,0,0,122,110,20.74,220.2,100,18.72,179.7,124,8.09,10.8,2,2.92,2,1
NC,114,408, 405+AC0-7542,0,0,0,193,101,32.81,250,81,21.25,133.3,79,6,9.6,2,2.59,2,0
OH,106,415, 364+AC0-4927,0,0,0,158.6,112,26.96,220,114,18.7,252.9,106,11.38,9.1,3,2.46,0,0
ND,118,415, 329+AC0-3458,0,1,39,91.5,125,15.56,219.9,113,18.69,229,99,10.31,12.7,8,3.43,2,0
CO,59,510, 331+AC0-3842,0,0,0,153.6,92,26.11,205.5,88,17.47,114.5,89,5.15,12.5,10,3.38,1,0
ND,87,415, 343+AC0-4147,1,1,40,221.6,79,37.67,157.1,74,13.35,222.4,124,10.01,11.5,3,3.11,1,0
NY,21,415, 335+AC0-2274,0,0,0,244.7,81,41.6,168,117,14.28,281.5,87,12.67,6.6,1,1.78,1,0
WI,142,408, 343+AC0-3227,0,1,24,239.8,103,40.77,285.9,65,24.3,256.7,106,11.55,9.5,4,2.57,0,0
WY,62,415, 336+AC0-6907,0,0,0,172.4,132,29.31,230.5,100,19.59,228.2,109,10.27,11,5,2.97,0,0
OR,149,415, 331+AC0-1391,0,0,0,242.5,83,41.23,245.4,97,20.86,219.6,80,9.88,10,3,2.7,3,1
CO,54,510, 360+AC0-1643,0,1,39,117.6,82,19.99,159.2,60,13.53,236.4,113,10.64,11.3,10,3.05,2,0
LA,112,510, 410+AC0-2518,0,0,0,174.5,127,29.67,259.3,71,22.04,170.5,120,7.67,11.3,7,3.05,1,0
AL,68,510, 344+AC0-4970,0,0,0,157.3,83,26.74,220.9,85,18.78,218.9,129,9.85,12,7,3.24,1,0
TX,201,415, 408+AC0-1486,0,1,21,192,97,32.64,239.1,81,20.32,116.1,125,5.22,15.1,3,4.08,1,0
PA,88,510, 396+AC0-1648,0,0,0,218.2,76,37.09,169.3,60,14.39,141.1,99,6.35,8,1,2.16,1,0
IL,85,415, 391+AC0-2022,0,1,29,144.6,97,24.58,140,102,11.9,165.4,148,7.44,10.9,3,2.94,1,0
DE,51,415, 420+AC0-6465,1,0,0,153.6,108,26.11,232.9,85,19.8,214.2,92,9.64,14.1,4,3.81,0,1
MO,45,510, 398+AC0-2628,0,1,29,135.8,104,23.09,222.5,101,18.91,235.6,92,10.6,7.9,6,2.13,2,0
AR,116,510, 409+AC0-5519,0,0,0,160.7,69,27.32,146.8,106,12.48,287.8,144,12.95,8.2,5,2.21,0,0
OH,146,408, 391+AC0-8554,0,1,31,202.5,91,34.43,241.4,108,20.52,169.6,77,7.63,7.8,2,2.11,1,0
WI,63,510, 395+AC0-1693,0,1,34,152.2,119,25.87,227.1,91,19.3,195.7,103,8.81,12.3,5,3.32,1,0
GA,133,510, 393+AC0-3194,0,0,0,227.4,90,38.66,73.2,135,6.22,114.3,99,5.14,4.7,7,1.27,0,0
KY,125,408, 328+AC0-3402,0,0,0,191.6,115,32.57,205.6,108,17.48,210.2,123,9.46,9.2,3,2.48,2,0
OH,72,510, 411+AC0-4781,0,0,0,138.9,111,23.61,211.6,102,17.99,179.5,91,8.08,10.8,3,2.92,1,0
TN,130,408, 401+AC0-2581,0,0,0,127,102,21.59,206.9,107,17.59,231.7,99,10.43,6.1,6,1.65,0,0
SD,97,415, 385+AC0-1214,0,0,0,168.6,87,28.66,259.2,105,22.03,279.8,123,12.59,7.3,4,1.97,1,0
NY,54,415, 348+AC0-6853,0,0,0,286.6,73,48.72,223.2,108,18.97,203.7,107,9.17,11.5,5,3.11,1,1
GA,160,415, 341+AC0-8412,0,1,29,164.6,121,27.98,262.8,108,22.34,123.8,131,5.57,15.2,4,4.1,1,0
TX,79,415, 330+AC0-8142,0,0,0,144,90,24.48,135.8,91,11.54,212.4,129,9.56,13,4,3.51,1,0
WV,92,415, 361+AC0-1404,0,1,47,141.6,95,24.07,207.9,130,17.67,203.6,95,9.16,10.2,11,2.75,0,0
MI,59,415, 375+AC0-9671,0,0,0,204.3,65,34.73,247.3,123,21.02,214.7,94,9.66,12,4,3.24,1,0
ND,132,510, 372+AC0-1824,0,0,0,163.2,80,27.74,167.6,90,14.25,87.5,90,3.94,6.2,10,1.67,1,0
NE,21,510, 408+AC0-3606,0,0,0,225,110,38.25,244.2,111,20.76,221.2,93,9.95,10.7,4,2.89,0,0
SD,93,415, 333+AC0-3595,0,0,0,176.1,103,29.94,199.7,130,16.97,263.9,96,11.88,8.5,6,2.3,2,0
NJ,147,415, 379+AC0-7009,0,1,36,254.2,78,43.21,228.1,105,19.39,98,125,4.41,13.8,7,3.73,5,0
AK,101,510, 411+AC0-4940,0,0,0,174.9,105,29.73,262,75,22.27,210,93,9.45,8.5,5,2.3,1,0
CT,125,415, 409+AC0-7523,1,0,0,187.3,118,31.84,160.7,111,13.66,263.8,112,11.87,9.6,2,2.59,0,1
CO,63,415, 408+AC0-6725,0,0,0,211.8,84,36.01,230.9,137,19.63,217.1,99,9.77,10.7,9,2.89,3,0
MD,107,415, 350+AC0-2384,0,0,0,241.9,102,41.12,126.9,117,10.79,185.6,92,8.35,11.7,6,3.16,0,0
ND,110,408, 348+AC0-1706,0,0,0,196.1,103,33.34,199.7,123,16.97,135.9,71,6.12,12.9,1,3.48,3,0
NH,83,415, 415+AC0-6145,0,0,0,231.3,100,39.32,210.4,84,17.88,217.4,106,9.78,12.4,2,3.35,3,0
MN,117,408, 373+AC0-3731,0,0,0,161.6,104,27.47,196.3,119,16.69,294.8,111,13.27,13.8,2,3.73,1,0
KY,124,415, 341+AC0-3349,0,0,0,194,103,32.98,241,116,20.49,227.5,153,10.24,11.9,5,3.21,0,0
NH,115,510, 399+AC0-8859,0,0,0,109.7,148,18.65,223.8,87,19.02,240.3,96,10.81,15.4,8,4.16,3,0
CO,156,408, 377+AC0-4518,1,0,0,277,119,47.09,238.3,106,20.26,94.4,96,4.25,8.3,3,2.24,1,0
KY,89,408, 341+AC0-1594,0,0,0,192.1,83,32.66,163.6,88,13.91,169.7,138,7.64,6.1,3,1.65,0,0
KY,72,415, 418+AC0-8770,0,0,0,198.4,147,33.73,216.9,121,18.44,112.8,125,5.08,13.1,4,3.54,0,0
IN,101,415, 332+AC0-9118,0,1,42,209.2,82,35.56,159.7,74,13.57,181.6,100,8.17,9.5,3,2.57,0,0
OR,53,415, 386+AC0-1418,0,0,0,184.8,98,31.42,216.4,125,18.39,141.1,116,6.35,18.4,3,4.97,2,0
SD,116,408, 393+AC0-3535,0,0,0,167.8,119,28.53,142,123,12.07,190.7,128,8.58,7.3,4,1.97,2,0
DE,78,408, 328+AC0-9006,0,0,0,139.2,140,23.66,191.4,113,16.27,286.5,125,12.89,11.8,3,3.19,3,0
OR,117,415, 402+AC0-2482,0,1,17,221.3,82,37.62,167.6,100,14.25,262.7,87,11.82,4.4,4,1.19,0,0
NE,56,510, 408+AC0-4865,0,0,0,121.6,84,20.67,165.3,115,14.05,243.9,95,10.98,8.9,2,2.4,1,0
OH,123,408, 396+AC0-6247,0,1,39,270.4,99,45.97,245.1,110,20.83,108.9,113,4.9,15.4,7,4.16,1,0
OH,127,408, 396+AC0-9462,0,0,0,139.6,94,23.73,240.9,112,20.48,127.1,88,5.72,8.8,4,2.38,2,0
AR,116,415, 396+AC0-9279,0,1,23,253,78,43.01,138.9,121,11.81,277.8,104,12.5,11.8,3,3.19,2,0
KS,138,510, 363+AC0-8715,0,1,26,183.9,83,31.26,240.7,93,20.46,185.7,125,8.36,15,3,4.05,1,0
TX,120,415, 356+AC0-1358,0,0,0,203.3,108,34.56,259.9,66,22.09,115.9,103,5.22,7.8,2,2.11,3,0
WI,102,408, 360+AC0-7839,0,0,0,200.6,106,34.1,152.5,127,12.96,199.4,128,8.97,7.7,2,2.08,3,0
OR,95,415, 364+AC0-8774,0,0,0,167.6,96,28.49,176,89,14.96,250.9,113,11.29,13.4,6,3.62,2,0
VA,102,408, 348+AC0-5038,0,0,0,156.5,67,26.61,204.3,103,17.37,141.9,72,6.39,9.9,2,2.67,2,0
AR,89,415, 365+AC0-4728,0,1,25,215.1,140,36.57,197.4,69,16.78,162.1,117,7.29,10.6,10,2.86,1,0
CT,50,408, 351+AC0-9037,0,0,0,301.7,82,51.29,167.1,118,14.2,72.2,89,3.25,10.5,6,2.84,1,0
OH,93,415, 397+AC0-9184,0,1,42,152.3,90,25.89,267.5,102,22.74,266.9,130,12.01,11.3,5,3.05,7,0
WY,68,510, 398+AC0-4538,0,0,0,195.4,116,33.22,212.1,101,18.03,138.4,134,6.23,15.1,11,4.08,1,0
IL,70,408, 382+AC0-6827,0,0,0,208.7,97,35.48,275.5,83,23.42,182.5,122,8.21,8,3,2.16,2,0
MO,138,415, 408+AC0-1340,0,1,29,190.1,87,32.32,223.2,123,18.97,256.2,130,11.53,14.2,6,3.83,0,0
DC,141,415, 333+AC0-9511,0,1,37,185.4,87,31.52,178.5,128,15.17,218.3,107,9.82,8,3,2.16,4,0
MA,112,415, 358+AC0-7379,0,1,17,183.2,95,31.14,252.8,125,21.49,156.7,95,7.05,9.7,3,2.62,0,0
NH,117,510, 397+AC0-1766,1,0,0,54.2,100,9.21,303.2,84,25.77,171.8,84,7.73,8.6,2,2.32,1,1
IA,1,408, 331+AC0-2144,0,1,26,208,115,35.36,185,113,15.73,177.7,144,8,8.1,9,2.19,1,0
AL,70,415, 345+AC0-7014,0,0,0,230.3,110,39.15,77.9,87,6.62,247.1,105,11.12,13.2,4,3.56,1,0
OR,87,510, 395+AC0-1898,0,1,22,240.8,102,40.94,75.9,106,6.45,224.6,115,10.11,7.1,3,1.92,2,0
WV,52,510, 373+AC0-8920,0,1,21,195.7,119,33.27,106.2,95,9.03,157.4,94,7.08,5.3,3,1.43,2,0
WA,97,408, 373+AC0-8908,0,0,0,276.1,82,46.94,201.1,106,17.09,231.3,73,10.41,8.9,4,2.4,0,1
NV,105,408, 415+AC0-1203,0,0,0,166.1,93,28.24,175.9,106,14.95,243.5,55,10.96,16.2,3,4.37,2,0
SC,77,510, 369+AC0-7017,0,1,28,135.9,117,23.1,244.5,102,20.78,207.5,74,9.34,11.5,3,3.11,4,1
NC,80,415, 420+AC0-8435,1,0,0,189.1,122,32.15,223.2,92,18.97,269,116,12.11,13.9,3,3.75,2,1
NH,120,510, 395+AC0-2579,0,1,43,177.9,117,30.24,175.1,70,14.88,161.3,117,7.26,11.5,4,3.11,1,0
WY,54,408, 405+AC0-7850,0,1,39,143.9,73,24.46,210.3,117,17.88,129.2,117,5.81,12.5,8,3.38,2,0
FL,148,510, 394+AC0-7710,1,0,0,148.2,138,25.19,159.6,123,13.57,197.4,62,8.88,8.6,3,2.32,2,0
PA,119,408, 342+AC0-4122,0,0,0,287.1,115,48.81,159.3,99,13.54,216.8,86,9.76,13.9,1,3.75,2,1
NC,162,408, 340+AC0-1876,0,1,26,179.7,144,30.55,218.1,129,18.54,212.3,105,9.55,9.3,8,2.51,1,1
MO,85,510, 383+AC0-6095,0,0,0,165.8,96,28.19,190,141,16.15,144,116,6.48,10.9,3,2.94,5,1
KS,101,510, 413+AC0-1061,0,1,25,144.1,144,24.5,167.6,105,14.25,240,107,10.8,14.5,3,3.92,1,0
KY,172,415, 343+AC0-5347,0,0,0,172.5,85,29.33,253.1,71,21.51,221.6,113,9.97,5.9,6,1.59,0,0
DE,80,415, 376+AC0-4861,0,0,0,199.8,138,33.97,167.1,91,14.2,271.8,94,12.23,5.5,4,1.49,1,0
WI,67,510, 417+AC0-2265,0,0,0,109.1,134,18.55,142.3,76,12.1,91.2,86,4.1,10.9,5,2.94,2,0
CO,86,408, 419+AC0-7415,0,0,0,171.8,106,29.21,301.7,44,25.64,139.4,108,6.27,9.7,5,2.62,1,0
NM,107,415, 407+AC0-2259,0,0,0,222.3,101,37.79,286,111,24.31,249.4,117,11.22,12.1,4,3.27,1,1
DE,133,510, 333+AC0-2906,0,0,0,245.8,102,41.79,264.7,90,22.5,111.7,103,5.03,11.2,7,3.02,0,0
IL,116,510, 360+AC0-7477,0,0,0,164.6,110,27.98,270.6,103,23,230.4,109,10.37,8,3,2.16,0,0
WA,63,408, 342+AC0-5243,0,0,0,211.7,107,35.99,271.7,77,23.09,203.3,108,9.15,7.4,7,2,0,0
MA,119,408, 417+AC0-3999,1,1,16,147.2,103,25.02,160.1,96,13.61,184,120,8.28,7.7,2,2.08,0,1
OH,133,408, 379+AC0-1720,1,0,0,254.7,103,43.3,252.2,80,21.44,178.1,103,8.01,8,3,2.16,0,1
TN,94,408, 368+AC0-3117,1,0,0,170.1,113,28.92,271.8,94,23.1,110.7,78,4.98,8.7,4,2.35,1,0
MA,69,510, 352+AC0-5000,0,0,0,195.1,91,33.17,261.5,57,22.23,203.8,90,9.17,11.4,5,3.08,0,0
MI,146,408, 405+AC0-7676,0,0,0,149.3,83,25.38,187.1,130,15.9,149.8,100,6.74,7.9,4,2.13,7,1
TX,119,510, 361+AC0-2349,0,0,0,81.9,75,13.92,253.8,114,21.57,213.1,125,9.59,8.9,1,2.4,2,1
NH,142,408, 383+AC0-2901,1,1,25,191.1,109,32.49,149.6,120,12.72,227.8,60,10.25,9.8,3,2.65,0,0
MD,123,408, 369+AC0-7049,0,0,0,206.9,115,35.17,224.4,86,19.07,197.4,60,8.88,8.3,2,2.24,3,0
MS,101,408, 387+AC0-5533,0,0,0,239,156,40.63,273,106,23.21,278.2,93,12.52,13.5,8,3.65,1,1
AZ,43,415, 362+AC0-3660,0,0,0,179.3,97,30.48,252.7,126,21.48,227.5,114,10.24,8,5,2.16,0,0
IN,69,408, 357+AC0-3577,0,0,0,185.3,91,31.5,219.1,88,18.62,243.6,107,10.96,5.5,5,1.49,0,0
NY,15,510, 394+AC0-3312,1,0,0,141.4,80,24.04,123.9,76,10.53,323.5,88,14.56,8.1,3,2.19,2,0
WI,107,510, 395+AC0-8330,0,1,25,248.6,91,42.26,119.3,115,10.14,194.3,83,8.74,12,1,3.24,1,0
WV,67,510, 373+AC0-8895,0,0,0,152.5,131,25.93,252.4,107,21.45,185.4,104,8.34,4.9,3,1.32,2,0
NY,99,415, 386+AC0-4581,0,0,0,145.6,102,24.75,230.9,87,19.63,181.5,86,8.17,11.4,7,3.08,1,0
OK,46,415, 354+AC0-8191,0,0,0,164.2,116,27.91,196.2,153,16.68,236.1,119,10.62,8.1,1,2.19,1,0
NC,55,408, 359+AC0-7562,1,0,0,221,115,37.57,165.4,97,14.06,235.4,117,10.59,9.7,4,2.62,1,0
KY,39,415, 359+AC0-4336,0,0,0,295.4,126,50.22,232.1,117,19.73,204.4,123,9.2,11.5,2,3.11,1,1
TX,92,510, 336+AC0-9901,0,0,0,139.8,98,23.77,174.9,143,14.87,201.6,135,9.07,9.4,7,2.54,2,0
CT,56,415, 406+AC0-3069,0,0,0,162.3,99,27.59,149.1,78,12.67,255.5,115,11.5,14.8,1,4,4,1
NE,76,415, 334+AC0-6519,0,0,0,272.7,97,46.36,236.4,95,20.09,235.5,105,10.6,7.7,2,2.08,0,1
HI,132,408, 361+AC0-8113,1,1,33,200.3,75,34.05,226.6,67,19.26,198.8,91,8.95,12.9,3,3.48,2,0
SC,140,510, 347+AC0-9769,0,1,28,157.1,77,26.71,172.4,97,14.65,184.5,94,8.3,11.1,9,3,1,0
AK,51,510, 352+AC0-9130,1,1,12,135.8,60,23.09,200.6,134,17.05,192.4,98,8.66,12.3,7,3.32,2,0
SD,27,408, 378+AC0-4557,0,0,0,236.7,110,40.24,231.9,92,19.71,164.7,85,7.41,12.7,6,3.43,1,0
ID,224,510, 360+AC0-8919,0,0,0,111.4,133,18.94,175,66,14.88,217.2,106,9.77,5.5,6,1.49,3,0
OK,105,510, 405+AC0-4109,1,1,28,156.1,89,26.54,107.1,114,9.1,167.7,95,7.55,14.7,3,3.97,0,1
WA,117,408, 381+AC0-2498,0,0,0,191.1,93,32.49,282.8,56,24.04,84.8,118,3.82,12,4,3.24,2,0
SD,91,415, 357+AC0-5696,0,0,0,153,123,26.01,141.1,127,11.99,171.5,76,7.72,10.3,15,2.78,1,1
OH,135,415, 412+AC0-2947,0,0,0,218.8,123,37.2,242.8,64,20.64,85.8,80,3.86,10.3,3,2.78,4,0
VA,146,415, 363+AC0-3571,0,0,0,205.4,101,34.92,134.9,77,11.47,310.5,83,13.97,10.3,2,2.78,3,0
WI,147,415, 405+AC0-5403,1,0,0,225.2,111,38.28,184.9,98,15.72,143.2,146,6.44,9.9,1,2.67,0,1
IN,68,510, 330+AC0-9354,0,0,0,249.9,127,42.48,254.5,118,21.63,273.2,98,12.29,8.9,6,2.4,2,1
NM,68,408, 396+AC0-7091,0,0,0,131.6,89,22.37,137,109,11.65,256.3,107,11.53,10.2,5,2.75,3,0
HI,86,408, 398+AC0-3004,0,1,21,197.9,99,33.64,165.6,100,14.08,208,120,9.36,10.1,9,2.73,0,0
KY,131,415, 400+AC0-4020,0,0,0,166.5,129,28.31,210.2,107,17.87,257.2,93,11.57,9.9,5,2.67,1,0
OH,86,415, 356+AC0-3448,0,1,29,225.4,79,38.32,187.1,112,15.9,281.1,112,12.65,12.9,3,3.48,1,0
VT,159,415, 335+AC0-2019,0,0,0,275.8,103,46.89,189.5,108,16.11,223.9,93,10.08,7.4,5,2,2,1
AZ,134,415, 332+AC0-6633,0,1,40,142.9,105,24.29,88.6,61,7.53,290,96,13.05,10.8,6,2.92,1,0
VT,113,510, 359+AC0-7648,0,0,0,207.2,113,35.22,256,80,21.76,211,87,9.49,9.9,1,2.67,1,0
MO,132,408, 412+AC0-9190,0,0,0,206.2,100,35.05,211.2,118,17.95,196.2,122,8.83,10.2,6,2.75,1,0
AL,85,415, 368+AC0-9007,0,0,0,210.3,66,35.75,195.8,76,16.64,221.6,82,9.97,11.2,7,3.02,1,0
NJ,93,510, 384+AC0-5632,1,1,38,225.7,117,38.37,119.6,122,10.17,193.2,125,8.69,14,7,3.78,1,1
WA,174,408, 352+AC0-6068,0,1,33,167.8,91,28.53,205.3,91,17.45,130,132,5.85,14.5,4,3.92,4,1
NY,61,415, 343+AC0-9645,0,0,0,197.7,118,33.61,152.2,96,12.94,221,93,9.95,7,3,1.89,2,0
DC,91,415, 384+AC0-7873,0,1,39,169.8,105,28.87,65.2,116,5.54,144.4,92,6.5,10.9,4,2.94,1,0
NE,88,408, 396+AC0-2187,0,1,28,190.6,104,32.4,237.3,105,20.17,211.6,116,9.52,9.8,1,2.65,2,0
MA,88,408, 383+AC0-5109,0,1,45,80.3,140,13.65,153.3,101,13.03,309.2,123,13.91,12.8,3,3.46,2,0
VT,195,415, 377+AC0-7843,0,1,36,231.7,110,39.39,225.1,88,19.13,201.7,89,9.08,12.1,2,3.27,0,0
NM,182,415, 382+AC0-7999,0,0,0,69.1,114,11.75,230.3,109,19.58,256.7,96,11.55,6.5,4,1.76,0,0
CO,118,408, 328+AC0-1222,0,0,0,188.8,60,32.1,217.4,64,18.48,220.1,100,9.9,8.2,7,2.21,4,0
NH,103,408, 371+AC0-1727,0,0,0,150.6,125,25.6,169.1,126,14.37,221.2,104,9.95,10.4,8,2.81,8,1
IL,65,510, 369+AC0-8871,0,0,0,192,89,32.64,139.5,88,11.86,187.4,102,8.43,5.5,4,1.49,2,0
UT,61,408, 335+AC0-9726,0,1,25,163.7,78,27.83,113.2,112,9.62,134.1,118,6.03,9.9,3,2.67,3,0
WV,172,415, 357+AC0-3709,0,0,0,211.7,100,35.99,198.7,101,16.89,301.7,136,13.58,6.5,9,1.76,1,0
NJ,72,415, 422+AC0-9964,0,0,0,175.5,103,29.84,132.3,120,11.25,242.9,96,10.93,11.8,3,3.19,1,0
NM,113,510, 366+AC0-9211,0,0,0,150.1,120,25.52,200.1,85,17.01,266.7,105,12,11,3,2.97,2,0
ND,177,408, 384+AC0-9033,0,0,0,189.5,99,32.22,176.3,117,14.99,225.9,112,10.17,14.2,2,3.83,1,0
WA,100,408, 382+AC0-4932,0,0,0,70.8,94,12.04,215.6,102,18.33,230.8,125,10.39,9.5,1,2.57,6,1
NM,67,415, 404+AC0-7518,0,0,0,215.5,102,36.64,190.7,95,16.21,214.5,106,9.65,8.6,6,2.32,1,0
DE,136,415, 353+AC0-1954,0,0,0,101.7,105,17.29,202.8,99,17.24,136.2,119,6.13,9.4,6,2.54,3,0
